num_centres,num_gasolineres,temps_hc_ms,temps_hc_std,temps_sa_ms,temps_sa_std,benefici_hc,benefici_hc_std,benefici_sa,benefici_sa_std
10,100,2.8594000032171607,0.29643572004832947,156.53523337095976,16.264896441387833,78905.33333333333,5364.211612364134,78905.33333333333,5364.211612364134
20,200,6.76149995221446,1.0289038202711307,254.56433331904313,16.90214791306197,146541.33333333334,11717.812916903715,146541.33333333334,11717.812916903715
30,300,10.267633323868116,1.2286979015836146,391.45913332079846,12.471755869162829,227730.66666666666,2310.0045214000966,227730.66666666666,2310.0045214000966
40,400,16.62593331032743,2.465747135680088,536.9040000562867,21.80478430541542,305804.0,8281.66553297101,305804.0,8281.66553297101
50,500,18.300666706636548,2.1625259220790842,633.4624333151927,31.69955846376034,379674.6666666667,4586.5197650893815,379674.6666666667,4586.5197650893815
60,600,37.19733337250849,14.241956869221685,770.5442999722436,24.30364998410988,458681.3333333333,11162.706641113327,458681.3333333333,11162.706641113327
70,700,34.1169333163028,11.951126068110232,889.9433000090843,53.12605362537554,535348.0,17466.364475757397,535348.0,17466.364475757397
80,800,34.883599961176515,3.71820412087019,1052.1836000261828,44.294444641188925,622076.0,13773.389222216392,622069.3333333334,13764.142528888444
